Timestamp,Listing Name,Listing Price,Sold,Seen,Review Score,Review Count,Store Name,Store Area,URL
1591708270,VGA MSI [ GeForce RTX 2080 Super Gaming X TRIO 8GB DDR6 ] RESMI,16195000,0,185,0,0,Toms Mandiri Computer,Jakarta Barat,https://www.tokopedia.com/tomsmandiri/vga-msi-geforce-rtx-2080-super-gaming-x-trio-8gb-ddr6-resmi?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D30_catid%3D3951_bmexp%3D0&whid=0
1591708271,Gigabyte GeForce RTX 2080 SUPER 8GB DDR6 Aorus - GV-N208SAORUS-8GC,15270000,0,91,0,0,Simone Comindo CV,Medan,https://www.tokopedia.com/simonecomindocv/gigabyte-geforce-rtx-2080-super-8gb-ddr6-aorus-gv-n208saorus-8gc?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D31_catid%3D3951_bmexp%3D0&whid=0
1591708273,MSI VGA RTX 2080 SUPER VENTUS XS OC,13031000,0,743,0,0,Yoestore,Jakarta Pusat,https://www.tokopedia.com/yoestore/msi-vga-rtx-2080-super-ventus-xs-oc?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D32_catid%3D3951_bmexp%3D0&whid=0
1591708275,ZOTAC GAMING GeForce RTX 2080 SUPER Twin Fan GDDR6 8GB,12450000,0,801,0,0,J&J online,Jakarta Pusat,https://www.tokopedia.com/jnj77/zotac-gaming-geforce-rtx-2080-super-twin-fan-gddr6-8gb?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D33_catid%3D3951_bmexp%3D0&whid=0
1591708277,VGA CARD Gigabyte AORUS GeForce RTX 2080 Super 8G,16180000,1,1283,50,1,NVIDIA GEFORCE,Jakarta Utara,https://www.tokopedia.com/nvidiageforce/vga-card-gigabyte-aorus-geforce-rtx-2080-super-8g?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D34_catid%3D3951_bmexp%3D0&whid=0
1591708279,MSI GeForce RTX 2080 SUPER GAMING X TRIO GDDR6 8GB 256-bit,16189000,3,3724,0,0,J&J online,Jakarta Pusat,https://www.tokopedia.com/jnj77/msi-geforce-rtx-2080-super-gaming-x-trio-gddr6-8gb-256-bit?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D35_catid%3D3951_bmexp%3D0&whid=0
1591708280,Asus Geforce RTX 2080 Super Strix Advanced Gaming 8GB GDDR6 256 BIT,16080000,3,941,47,3,Lezz Computech,Jakarta Utara,https://www.tokopedia.com/lezzcom/asus-geforce-rtx-2080-super-strix-advanced-gaming-8gb-gddr6-256-bit?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D36_catid%3D3951_bmexp%3D0&whid=0
1591708282,EVGA GeForce RTX 2080 SUPER XC ULTRA OVERCLOK 8GB GDDR6 08G-P4-3183-KR,12800000,0,185,0,0,EsportGaming,Jakarta Utara,https://www.tokopedia.com/esportga/evga-geforce-rtx-2080-super-xc-ultra-overclok-8gb-gddr6-08g-p4-3183-kr?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D37_catid%3D3951_bmexp%3D0&whid=0
1591708284,VGA Gigabyte RTX 2080 SUPER Gaming OC 8GB GDDR6,12465000,0,127,0,0,Prisma Computer,Jakarta Barat,https://www.tokopedia.com/prismacomharco/vga-gigabyte-rtx-2080-super-gaming-oc-8gb-gddr6?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D38_catid%3D3951_bmexp%3D0&whid=0
1591708286,VGA GIGABYTE NVidia GeForce RTX 2080 SUPER AORUS 8GB GDDR6,15650000,1,300,50,1,House Gamers,Malang,https://www.tokopedia.com/harismahatma/vga-gigabyte-nvidia-geforce-rtx-2080-super-aorus-8gb-gddr6?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D39_catid%3D3951_bmexp%3D0&whid=0
1591708287,Gigabyte VGA AORUS GeForce® RTX 2080 SUPER™ 8G [GV-N208SAorus-8GC],15696000,0,615,0,0,Gigabyte Component,Jakarta Pusat,https://www.tokopedia.com/gigabyteofficial/gigabyte-vga-aorus-geforce-rtx-2080-super-8g-gv-n208saorus-8gc?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D40_catid%3D3951_bmexp%3D0&whid=0
